LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN1816500000000	18	165	Vermillion County, IN	2018	NA	7161	6762	399	5.6
CN1816700000000	18	167	Vigo County, IN	2018	NA	49125	46941	2184	4.4
CN1816900000000	18	169	Wabash County, IN	2018	NA	14991	14467	524	3.5
CN1817100000000	18	171	Warren County, IN	2018	NA	4207	4070	137	3.3
CN1817300000000	18	173	Warrick County, IN	2018	NA	33209	32221	988	3
CN1817500000000	18	175	Washington County, IN	2018	NA	13828	13335	493	3.6
CN1817700000000	18	177	Wayne County, IN	2018	NA	31261	30124	1137	3.6
CN1817900000000	18	179	Wells County, IN	2018	NA	14396	13985	411	2.9
CN1818100000000	18	181	White County, IN	2018	NA	13682	13257	425	3.1
CN1818300000000	18	183	Whitley County, IN	2018	NA	17671	17157	514	2.9
CN1900100000000	19	001	Adair County, IA	2018	NA	4136	4035	101	2.4
CN1900300000000	19	003	Adams County, IA	2018	NA	2117	2075	42	2
CN1900500000000	19	005	Allamakee County, IA	2018	NA	7374	7141	233	3.2
CN1900700000000	19	007	Appanoose County, IA	2018	NA	5890	5687	203	3.4
CN1900900000000	19	009	Audubon County, IA	2018	NA	3090	3012	78	2.5
CN1901100000000	19	011	Benton County, IA	2018	NA	13339	12965	374	2.8
CN1901300000000	19	013	Black Hawk County, IA	2018	NA	68546	66567	1979	2.9
CN1901500000000	19	015	Boone County, IA	2018	NA	14843	14515	328	2.2
CN1901700000000	19	017	Bremer County, IA	2018	NA	13807	13516	291	2.1
CN1901900000000	19	019	Buchanan County, IA	2018	NA	11221	10924	297	2.6
CN1902100000000	19	021	Buena Vista County, IA	2018	NA	11541	11292	249	2.2
CN1902300000000	19	023	Butler County, IA	2018	NA	7819	7597	222	2.8
CN1902500000000	19	025	Calhoun County, IA	2018	NA	4285	4173	112	2.6
CN1902700000000	19	027	Carroll County, IA	2018	NA	10819	10611	208	1.9
CN1902900000000	19	029	Cass County, IA	2018	NA	7104	6909	195	2.7
CN1903100000000	19	031	Cedar County, IA	2018	NA	10785	10514	271	2.5
CN1903300000000	19	033	Cerro Gordo County, IA	2018	NA	23294	22665	629	2.7
CN1903500000000	19	035	Cherokee County, IA	2018	NA	5984	5851	133	2.2
CN1903700000000	19	037	Chickasaw County, IA	2018	NA	6417	6239	178	2.8
CN1903900000000	19	039	Clarke County, IA	2018	NA	4817	4676	141	2.9
CN1904100000000	19	041	Clay County, IA	2018	NA	8529	8246	283	3.3
CN1904300000000	19	043	Clayton County, IA	2018	NA	10144	9813	331	3.3
CN1904500000000	19	045	Clinton County, IA	2018	NA	22685	21931	754	3.3
CN1904700000000	19	047	Crawford County, IA	2018	NA	8166	7880	286	3.5
CN1904900000000	19	049	Dallas County, IA	2018	NA	48655	47789	866	1.8
CN1905100000000	19	051	Davis County, IA	2018	NA	4211	4094	117	2.8
CN1905300000000	19	053	Decatur County, IA	2018	NA	4332	4231	101	2.3
CN1905500000000	19	055	Delaware County, IA	2018	NA	10433	10210	223	2.1
CN1905700000000	19	057	Des Moines County, IA	2018	NA	19441	18784	657	3.4
CN1905900000000	19	059	Dickinson County, IA	2018	NA	9844	9522	322	3.3
CN1906100000000	19	061	Dubuque County, IA	2018	NA	55332	53949	1383	2.5
CN1906300000000	19	063	Emmet County, IA	2018	NA	5298	5148	150	2.8
CN1906500000000	19	065	Fayette County, IA	2018	NA	10515	10193	322	3.1
CN1906700000000	19	067	Floyd County, IA	2018	NA	8825	8580	245	2.8
CN1906900000000	19	069	Franklin County, IA	2018	NA	5779	5653	126	2.2
CN1907100000000	19	071	Fremont County, IA	2018	NA	3717	3645	72	1.9
CN1907300000000	19	073	Greene County, IA	2018	NA	5390	5264	126	2.3
CN1907500000000	19	075	Grundy County, IA	2018	NA	6507	6339	168	2.6
CN1907700000000	19	077	Guthrie County, IA	2018	NA	5539	5390	149	2.7
CN1907900000000	19	079	Hamilton County, IA	2018	NA	6947	6754	193	2.8
CN1908100000000	19	081	Hancock County, IA	2018	NA	5971	5828	143	2.4
CN1908300000000	19	083	Hardin County, IA	2018	NA	8245	8003	242	2.9
CN1908500000000	19	085	Harrison County, IA	2018	NA	7256	7089	167	2.3
CN1908700000000	19	087	Henry County, IA	2018	NA	9718	9471	247	2.5
CN1908900000000	19	089	Howard County, IA	2018	NA	5186	5051	135	2.6
CN1909100000000	19	091	Humboldt County, IA	2018	NA	5191	5057	134	2.6
CN1909300000000	19	093	Ida County, IA	2018	NA	4092	4009	83	2
CN1909500000000	19	095	Iowa County, IA	2018	NA	10427	10204	223	2.1
CN1909700000000	19	097	Jackson County, IA	2018	NA	10946	10633	313	2.9
CN1909900000000	19	099	Jasper County, IA	2018	NA	19356	18828	528	2.7
CN1910100000000	19	101	Jefferson County, IA	2018	NA	9724	9498	226	2.3
CN1910300000000	19	103	Johnson County, IA	2018	NA	85689	83976	1713	2
CN1910500000000	19	105	Jones County, IA	2018	NA	10576	10251	325	3.1
CN1910700000000	19	107	Keokuk County, IA	2018	NA	5149	4996	153	3
CN1910900000000	19	109	Kossuth County, IA	2018	NA	8508	8330	178	2.1
CN1911100000000	19	111	Lee County, IA	2018	NA	15963	15301	662	4.1
CN1911300000000	19	113	Linn County, IA	2018	NA	120292	116835	3457	2.9
CN1911500000000	19	115	Louisa County, IA	2018	NA	6055	5890	165	2.7
CN1911700000000	19	117	Lucas County, IA	2018	NA	4493	4401	92	2
CN1911900000000	19	119	Lyon County, IA	2018	NA	6983	6873	110	1.6
CN1912100000000	19	121	Madison County, IA	2018	NA	8425	8149	276	3.3
CN1912300000000	19	123	Mahaska County, IA	2018	NA	11701	11402	299	2.6
CN1912500000000	19	125	Marion County, IA	2018	NA	17876	17497	379	2.1
CN1912700000000	19	127	Marshall County, IA	2018	NA	18038	17211	827	4.6
CN1912900000000	19	129	Mills County, IA	2018	NA	7269	7111	158	2.2
CN1913100000000	19	131	Mitchell County, IA	2018	NA	5920	5810	110	1.9
CN1913300000000	19	133	Monona County, IA	2018	NA	4453	4327	126	2.8
CN1913500000000	19	135	Monroe County, IA	2018	NA	3901	3783	118	3
CN1913700000000	19	137	Montgomery County, IA	2018	NA	4927	4803	124	2.5
CN1913900000000	19	139	Muscatine County, IA	2018	NA	21771	21173	598	2.7
CN1914100000000	19	141	O'Brien County, IA	2018	NA	8109	7943	166	2
CN1914300000000	19	143	Osceola County, IA	2018	NA	3519	3449	70	2
CN1914500000000	19	145	Page County, IA	2018	NA	6394	6229	165	2.6
CN1914700000000	19	147	Palo Alto County, IA	2018	NA	4863	4753	110	2.3
CN1914900000000	19	149	Plymouth County, IA	2018	NA	14664	14375	289	2
CN1915100000000	19	151	Pocahontas County, IA	2018	NA	4345	4264	81	1.9
CN1915300000000	19	153	Polk County, IA	2018	NA	264091	257086	7005	2.7
CN1915500000000	19	155	Pottawattamie County, IA	2018	NA	47670	46511	1159	2.4
CN1915700000000	19	157	Poweshiek County, IA	2018	NA	10461	10207	254	2.4
CN1915900000000	19	159	Ringgold County, IA	2018	NA	2526	2454	72	2.9
CN1916100000000	19	161	Sac County, IA	2018	NA	5294	5165	129	2.4
CN1916300000000	19	163	Scott County, IA	2018	NA	87810	85144	2666	3
CN1916500000000	19	165	Shelby County, IA	2018	NA	6651	6514	137	2.1
CN1916700000000	19	167	Sioux County, IA	2018	NA	20487	20110	377	1.8
CN1916900000000	19	169	Story County, IA	2018	NA	57864	56909	955	1.7
CN1917100000000	19	171	Tama County, IA	2018	NA	9487	9196	291	3.1
CN1917300000000	19	173	Taylor County, IA	2018	NA	3236	3170	66	2
CN1917500000000	19	175	Union County, IA	2018	NA	6372	6139	233	3.7
CN1917700000000	19	177	Van Buren County, IA	2018	NA	3712	3610	102	2.7
CN1917900000000	19	179	Wapello County, IA	2018	NA	17677	17051	626	3.5
CN1918100000000	19	181	Warren County, IA	2018	NA	27787	27130	657	2.4
CN1918300000000	19	183	Washington County, IA	2018	NA	11969	11676	293	2.4
CN1918500000000	19	185	Wayne County, IA	2018	NA	2768	2690	78	2.8
CN1918700000000	19	187	Webster County, IA	2018	NA	19164	18519	645	3.4
CN1918900000000	19	189	Winnebago County, IA	2018	NA	5001	4867	134	2.7
CN1919100000000	19	191	Winneshiek County, IA	2018	NA	11787	11463	324	2.7
CN1919300000000	19	193	Woodbury County, IA	2018	NA	55010	53584	1426	2.6
CN1919500000000	19	195	Worth County, IA	2018	NA	4167	4050	117	2.8
CN1919700000000	19	197	Wright County, IA	2018	NA	6462	6289	173	2.7
CN2000100000000	20	001	Allen County, KS	2018	NA	6323	6076	247	3.9
CN2000300000000	20	003	Anderson County, KS	2018	NA	4113	3973	140	3.4
CN2000500000000	20	005	Atchison County, KS	2018	NA	6997	6681	316	4.5
CN2000700000000	20	007	Barber County, KS	2018	NA	2377	2318	59	2.5
CN2000900000000	20	009	Barton County, KS	2018	NA	13510	13081	429	3.2
CN2001100000000	20	011	Bourbon County, KS	2018	NA	7078	6788	290	4.1
CN2001300000000	20	013	Brown County, KS	2018	NA	5360	5200	160	3
CN2001500000000	20	015	Butler County, KS	2018	NA	31912	30836	1076	3.4
CN2001700000000	20	017	Chase County, KS	2018	NA	1464	1426	38	2.6
CN2001900000000	20	019	Chautauqua County, KS	2018	NA	1412	1357	55	3.9
CN2002100000000	20	021	Cherokee County, KS	2018	NA	10019	9652	367	3.7
CN2002300000000	20	023	Cheyenne County, KS	2018	NA	1308	1278	30	2.3
CN2002500000000	20	025	Clark County, KS	2018	NA	1061	1036	25	2.4
CN2002700000000	20	027	Clay County, KS	2018	NA	3779	3660	119	3.1
CN2002900000000	20	029	Cloud County, KS	2018	NA	3779	3652	127	3.4
CN2003100000000	20	031	Coffey County, KS	2018	NA	4080	3891	189	4.6
CN2003300000000	20	033	Comanche County, KS	2018	NA	883	862	21	2.4
CN2003500000000	20	035	Cowley County, KS	2018	NA	16769	16208	561	3.3
CN2003700000000	20	037	Crawford County, KS	2018	NA	18732	18000	732	3.9
CN2003900000000	20	039	Decatur County, KS	2018	NA	1251	1215	36	2.9
CN2004100000000	20	041	Dickinson County, KS	2018	NA	9091	8779	312	3.4
CN2004300000000	20	043	Doniphan County, KS	2018	NA	4144	3999	145	3.5
CN2004500000000	20	045	Douglas County, KS	2018	NA	65119	63156	1963	3
CN2004700000000	20	047	Edwards County, KS	2018	NA	1491	1456	35	2.3
CN2004900000000	20	049	Elk County, KS	2018	NA	1167	1128	39	3.3
CN2005100000000	20	051	Ellis County, KS	2018	NA	16886	16493	393	2.3
CN2005300000000	20	053	Ellsworth County, KS	2018	NA	2681	2608	73	2.7
CN2005500000000	20	055	Finney County, KS	2018	NA	20451	19954	497	2.4
CN2005700000000	20	057	Ford County, KS	2018	NA	17228	16801	427	2.5
CN2005900000000	20	059	Franklin County, KS	2018	NA	13999	13507	492	3.5
CN2006100000000	20	061	Geary County, KS	2018	NA	11395	10868	527	4.6
CN2006300000000	20	063	Gove County, KS	2018	NA	1415	1385	30	2.1
CN2006500000000	20	065	Graham County, KS	2018	NA	1138	1103	35	3.1
CN2006700000000	20	067	Grant County, KS	2018	NA	3335	3244	91	2.7
CN2006900000000	20	069	Gray County, KS	2018	NA	3403	3336	67	2
CN2007100000000	20	071	Greeley County, KS	2018	NA	855	838	17	2
CN2007300000000	20	073	Greenwood County, KS	2018	NA	3228	3117	111	3.4
CN2007500000000	20	075	Hamilton County, KS	2018	NA	1620	1589	31	1.9
CN2007700000000	20	077	Harper County, KS	2018	NA	2731	2655	76	2.8
CN2007900000000	20	079	Harvey County, KS	2018	NA	16719	16190	529	3.2
CN2008100000000	20	081	Haskell County, KS	2018	NA	2190	2144	46	2.1
CN2008300000000	20	083	Hodgeman County, KS	2018	NA	982	958	24	2.4
CN2008500000000	20	085	Jackson County, KS	2018	NA	7176	6965	211	2.9
CN2008700000000	20	087	Jefferson County, KS	2018	NA	10124	9803	321	3.2
CN2008900000000	20	089	Jewell County, KS	2018	NA	1282	1248	34	2.7
CN2009100000000	20	091	Johnson County, KS	2018	NA	335617	326067	9550	2.8
CN2009300000000	20	093	Kearny County, KS	2018	NA	2079	2032	47	2.3
CN2009500000000	20	095	Kingman County, KS	2018	NA	3389	3282	107	3.2
CN2009700000000	20	097	Kiowa County, KS	2018	NA	1299	1268	31	2.4
CN2009900000000	20	099	Labette County, KS	2018	NA	10181	9785	396	3.9
CN2010100000000	20	101	Lane County, KS	2018	NA	788	766	22	2.8
CN2010300000000	20	103	Leavenworth County, KS	2018	NA	36155	34856	1299	3.6
CN2010500000000	20	105	Lincoln County, KS	2018	NA	1696	1655	41	2.4
CN2010700000000	20	107	Linn County, KS	2018	NA	4402	4146	256	5.8
CN2010900000000	20	109	Logan County, KS	2018	NA	1680	1645	35	2.1
CN2011100000000	20	111	Lyon County, KS	2018	NA	16548	15975	573	3.5
CN2011300000000	20	113	McPherson County, KS	2018	NA	16468	16059	409	2.5
CN2011500000000	20	115	Marion County, KS	2018	NA	6015	5831	184	3.1
CN2011700000000	20	117	Marshall County, KS	2018	NA	5466	5326	140	2.6
CN2011900000000	20	119	Meade County, KS	2018	NA	2271	2225	46	2
CN2012100000000	20	121	Miami County, KS	2018	NA	17341	16726	615	3.5
CN2012300000000	20	123	Mitchell County, KS	2018	NA	3440	3365	75	2.2
CN2012500000000	20	125	Montgomery County, KS	2018	NA	14726	14106	620	4.2
CN2012700000000	20	127	Morris County, KS	2018	NA	2994	2914	80	2.7
CN2012900000000	20	129	Morton County, KS	2018	NA	1166	1129	37	3.2
CN2013100000000	20	131	Nemaha County, KS	2018	NA	5460	5336	124	2.3
CN2013300000000	20	133	Neosho County, KS	2018	NA	5976	5691	285	4.8
CN2013500000000	20	135	Ness County, KS	2018	NA	1330	1295	35	2.6
CN2013700000000	20	137	Norton County, KS	2018	NA	2736	2679	57	2.1
CN2013900000000	20	139	Osage County, KS	2018	NA	8003	7706	297	3.7
CN2014100000000	20	141	Osborne County, KS	2018	NA	2036	1986	50	2.5
CN2014300000000	20	143	Ottawa County, KS	2018	NA	3000	2917	83	2.8
CN2014500000000	20	145	Pawnee County, KS	2018	NA	2902	2812	90	3.1
CN2014700000000	20	147	Phillips County, KS	2018	NA	2766	2698	68	2.5
CN2014900000000	20	149	Pottawatomie County, KS	2018	NA	12442	12105	337	2.7
CN2015100000000	20	151	Pratt County, KS	2018	NA	4938	4806	132	2.7
CN2015300000000	20	153	Rawlins County, KS	2018	NA	1470	1440	30	2
CN2015500000000	20	155	Reno County, KS	2018	NA	29591	28544	1047	3.5
CN2015700000000	20	157	Republic County, KS	2018	NA	2407	2343	64	2.7
CN2015900000000	20	159	Rice County, KS	2018	NA	5272	5121	151	2.9
CN2016100000000	20	161	Riley County, KS	2018	NA	35134	34146	988	2.8
CN2016300000000	20	163	Rooks County, KS	2018	NA	2510	2432	78	3.1
CN2016500000000	20	165	Rush County, KS	2018	NA	1647	1603	44	2.7
CN2016700000000	20	167	Russell County, KS	2018	NA	3358	3261	97	2.9
CN2016900000000	20	169	Saline County, KS	2018	NA	30165	29266	899	3
CN2017100000000	20	171	Scott County, KS	2018	NA	2849	2794	55	1.9
CN2017300000000	20	173	Sedgwick County, KS	2018	NA	246776	237636	9140	3.7
CN2017500000000	20	175	Seward County, KS	2018	NA	9544	9242	302	3.2
CN2017700000000	20	177	Shawnee County, KS	2018	NA	90498	87401	3097	3.4
CN2017900000000	20	179	Sheridan County, KS	2018	NA	1418	1387	31	2.2
CN2018100000000	20	181	Sherman County, KS	2018	NA	2887	2808	79	2.7
CN2018300000000	20	183	Smith County, KS	2018	NA	1960	1913	47	2.4
CN2018500000000	20	185	Stafford County, KS	2018	NA	1966	1915	51	2.6
CN2018700000000	20	187	Stanton County, KS	2018	NA	999	974	25	2.5
CN2018900000000	20	189	Stevens County, KS	2018	NA	2592	2518	74	2.9
CN2019100000000	20	191	Sumner County, KS	2018	NA	10719	10349	370	3.5
CN2019300000000	20	193	Thomas County, KS	2018	NA	4257	4151	106	2.5
CN2019500000000	20	195	Trego County, KS	2018	NA	1376	1334	42	3.1
CN2019700000000	20	197	Wabaunsee County, KS	2018	NA	3652	3539	113	3.1
CN2019900000000	20	199	Wallace County, KS	2018	NA	819	799	20	2.4
CN2020100000000	20	201	Washington County, KS	2018	NA	2926	2849	77	2.6
CN2020300000000	20	203	Wichita County, KS	2018	NA	1314	1287	27	2.1
CN2020500000000	20	205	Wilson County, KS	2018	NA	4000	3829	171	4.3
CN2020700000000	20	207	Woodson County, KS	2018	NA	1592	1524	68	4.3
CN2020900000000	20	209	Wyandotte County, KS	2018	NA	76791	73124	3667	4.8
CN2100100000000	21	001	Adair County, KY	2018	NA	7203	6845	358	5
CN2100300000000	21	003	Allen County, KY	2018	NA	8925	8588	337	3.8
CN2100500000000	21	005	Anderson County, KY	2018	NA	11916	11487	429	3.6
CN2100700000000	21	007	Ballard County, KY	2018	NA	3538	3291	247	7
CN2100900000000	21	009	Barren County, KY	2018	NA	19055	18208	847	4.4
CN2101100000000	21	011	Bath County, KY	2018	NA	4615	4303	312	6.8
CN2101300000000	21	013	Bell County, KY	2018	NA	8489	7957	532	6.3
CN2101500000000	21	015	Boone County, KY	2018	NA	70694	68308	2386	3.4
CN2101700000000	21	017	Bourbon County, KY	2018	NA	9700	9313	387	4
CN2101900000000	21	019	Boyd County, KY	2018	NA	17944	16882	1062	5.9
CN2102100000000	21	021	Boyle County, KY	2018	NA	12575	12016	559	4.4
CN2102300000000	21	023	Bracken County, KY	2018	NA	3814	3627	187	4.9
CN2102500000000	21	025	Breathitt County, KY	2018	NA	3623	3360	263	7.3
CN2102700000000	21	027	Breckinridge County, KY	2018	NA	7954	7525	429	5.4
CN2102900000000	21	029	Bullitt County, KY	2018	NA	42769	41040	1729	4
CN2103100000000	21	031	Butler County, KY	2018	NA	5111	4859	252	4.9
CN2103300000000	21	033	Caldwell County, KY	2018	NA	5391	5134	257	4.8
CN2103500000000	21	035	Calloway County, KY	2018	NA	18760	18025	735	3.9
CN2103700000000	21	037	Campbell County, KY	2018	NA	50542	48876	1666	3.3
CN2103900000000	21	039	Carlisle County, KY	2018	NA	2258	2146	112	5
CN2104100000000	21	041	Carroll County, KY	2018	NA	5254	5038	216	4.1
CN2104300000000	21	043	Carter County, KY	2018	NA	9846	8938	908	9.2
CN2104500000000	21	045	Casey County, KY	2018	NA	6720	6405	315	4.7
CN2104700000000	21	047	Christian County, KY	2018	NA	24569	23250	1319	5.4
CN2104900000000	21	049	Clark County, KY	2018	NA	17155	16446	709	4.1
CN2105100000000	21	051	Clay County, KY	2018	NA	5220	4853	367	7
CN2105300000000	21	053	Clinton County, KY	2018	NA	3871	3660	211	5.5
CN2105500000000	21	055	Crittenden County, KY	2018	NA	3867	3668	199	5.1
CN2105700000000	21	057	Cumberland County, KY	2018	NA	3122	2983	139	4.5
CN2105900000000	21	059	Daviess County, KY	2018	NA	47505	45602	1903	4
CN2106100000000	21	061	Edmonson County, KY	2018	NA	4816	4559	257	5.3
CN2106300000000	21	063	Elliott County, KY	2018	NA	2053	1861	192	9.4
CN2106500000000	21	065	Estill County, KY	2018	NA	5324	5034	290	5.4
CN2106700000000	21	067	Fayette County, KY	2018	NA	174380	168569	5811	3.3
CN2106900000000	21	069	Fleming County, KY	2018	NA	6087	5754	333	5.5
CN2107100000000	21	071	Floyd County, KY	2018	NA	10928	10214	714	6.5
CN2107300000000	21	073	Franklin County, KY	2018	NA	25006	24075	931	3.7
CN2107500000000	21	075	Fulton County, KY	2018	NA	2034	1918	116	5.7
CN2107700000000	21	077	Gallatin County, KY	2018	NA	4071	3906	165	4.1
CN2107900000000	21	079	Garrard County, KY	2018	NA	7671	7328	343	4.5
CN2108100000000	21	081	Grant County, KY	2018	NA	11711	11207	504	4.3
CN2108300000000	21	083	Graves County, KY	2018	NA	15479	14704	775	5
CN2108500000000	21	085	Grayson County, KY	2018	NA	10968	10430	538	4.9
CN2108700000000	21	087	Green County, KY	2018	NA	5084	4868	216	4.2
CN2108900000000	21	089	Greenup County, KY	2018	NA	13448	12561	887	6.6
CN2109100000000	21	091	Hancock County, KY	2018	NA	3997	3828	169	4.2
CN2109300000000	21	093	Hardin County, KY	2018	NA	48964	46960	2004	4.1
CN2109500000000	21	095	Harlan County, KY	2018	NA	6549	6069	480	7.3
CN2109700000000	21	097	Harrison County, KY	2018	NA	8656	8298	358	4.1
CN2109900000000	21	099	Hart County, KY	2018	NA	8054	7732	322	4
CN2110100000000	21	101	Henderson County, KY	2018	NA	22011	21166	845	3.8
CN2110300000000	21	103	Henry County, KY	2018	NA	8231	7915	316	3.8
CN2110500000000	21	105	Hickman County, KY	2018	NA	1795	1693	102	5.7
CN2110700000000	21	107	Hopkins County, KY	2018	NA	18410	17561	849	4.6
CN2110900000000	21	109	Jackson County, KY	2018	NA	4096	3809	287	7
CN2111100000000	21	111	Jefferson County, KY	2018	NA	400457	384240	16217	4
CN2111300000000	21	113	Jessamine County, KY	2018	NA	26475	25510	965	3.6
CN2111500000000	21	115	Johnson County, KY	2018	NA	6769	6308	461	6.8
CN2111700000000	21	117	Kenton County, KY	2018	NA	87423	84408	3015	3.4
CN2111900000000	21	119	Knott County, KY	2018	NA	4411	4110	301	6.8
CN2112100000000	21	121	Knox County, KY	2018	NA	10012	9381	631	6.3
CN2112300000000	21	123	Larue County, KY	2018	NA	5981	5714	267	4.5
CN2112500000000	21	125	Laurel County, KY	2018	NA	24832	23561	1271	5.1
CN2112700000000	21	127	Lawrence County, KY	2018	NA	5071	4704	367	7.2
CN2112900000000	21	129	Lee County, KY	2018	NA	2086	1952	134	6.4
CN2113100000000	21	131	Leslie County, KY	2018	NA	2623	2437	186	7.1
CN2113300000000	21	133	Letcher County, KY	2018	NA	6257	5855	402	6.4
CN2113500000000	21	135	Lewis County, KY	2018	NA	4707	4314	393	8.3
CN2113700000000	21	137	Lincoln County, KY	2018	NA	9356	8884	472	5
CN2113900000000	21	139	Livingston County, KY	2018	NA	3671	3422	249	6.8
CN2114100000000	21	141	Logan County, KY	2018	NA	12428	11947	481	3.9
CN2114300000000	21	143	Lyon County, KY	2018	NA	3053	2899	154	5
CN2114500000000	21	145	McCracken County, KY	2018	NA	29206	27572	1634	5.6
CN2114700000000	21	147	McCreary County, KY	2018	NA	4637	4345	292	6.3
CN2114900000000	21	149	McLean County, KY	2018	NA	4237	4026	211	5
CN2115100000000	21	151	Madison County, KY	2018	NA	46933	45118	1815	3.9
CN2115300000000	21	153	Magoffin County, KY	2018	NA	2933	2556	377	12.9
CN2115500000000	21	155	Marion County, KY	2018	NA	9644	9282	362	3.8
CN2115700000000	21	157	Marshall County, KY	2018	NA	14971	14175	796	5.3
CN2115900000000	21	159	Martin County, KY	2018	NA	2799	2620	179	6.4
CN2116100000000	21	161	Mason County, KY	2018	NA	7187	6788	399	5.6
CN2116300000000	21	163	Meade County, KY	2018	NA	12260	11687	573	4.7
CN2116500000000	21	165	Menifee County, KY	2018	NA	2320	2143	177	7.6
CN2116700000000	21	167	Mercer County, KY	2018	NA	9911	9471	440	4.4
CN2116900000000	21	169	Metcalfe County, KY	2018	NA	4120	3947	173	4.2
CN2117100000000	21	171	Monroe County, KY	2018	NA	4700	4504	196	4.2
CN2117300000000	21	173	Montgomery County, KY	2018	NA	11680	10984	696	6
CN2117500000000	21	175	Morgan County, KY	2018	NA	4479	4194	285	6.4
CN2117700000000	21	177	Muhlenberg County, KY	2018	NA	10557	9848	709	6.7
CN2117900000000	21	179	Nelson County, KY	2018	NA	22726	21742	984	4.3
CN2118100000000	21	181	Nicholas County, KY	2018	NA	3286	3134	152	4.6
CN2118300000000	21	183	Ohio County, KY	2018	NA	9878	9314	564	5.7
CN2118500000000	21	185	Oldham County, KY	2018	NA	33311	32218	1093	3.3
CN2118700000000	21	187	Owen County, KY	2018	NA	5212	4954	258	5
CN2118900000000	21	189	Owsley County, KY	2018	NA	1139	1055	84	7.4
CN2119100000000	21	191	Pendleton County, KY	2018	NA	6991	6702	289	4.1
CN2119300000000	21	193	Perry County, KY	2018	NA	8167	7654	513	6.3
CN2119500000000	21	195	Pike County, KY	2018	NA	20001	18827	1174	5.9
CN2119700000000	21	197	Powell County, KY	2018	NA	5022	4723	299	6
CN2119900000000	21	199	Pulaski County, KY	2018	NA	26035	24726	1309	5
CN2120100000000	21	201	Robertson County, KY	2018	NA	802	763	39	4.9
CN2120300000000	21	203	Rockcastle County, KY	2018	NA	6641	6310	331	5
CN2120500000000	21	205	Rowan County, KY	2018	NA	10537	9990	547	5.2
CN2120700000000	21	207	Russell County, KY	2018	NA	6284	5920	364	5.8
CN2120900000000	21	209	Scott County, KY	2018	NA	28967	28006	961	3.3
CN2121100000000	21	211	Shelby County, KY	2018	NA	25494	24614	880	3.5
CN2121300000000	21	213	Simpson County, KY	2018	NA	8861	8511	350	3.9
CN2121500000000	21	215	Spencer County, KY	2018	NA	10219	9850	369	3.6
CN2121700000000	21	217	Taylor County, KY	2018	NA	12558	12029	529	4.2
CN2121900000000	21	219	Todd County, KY	2018	NA	5303	5091	212	4
CN2122100000000	21	221	Trigg County, KY	2018	NA	5913	5627	286	4.8
CN2122300000000	21	223	Trimble County, KY	2018	NA	3872	3707	165	4.3
CN2122500000000	21	225	Union County, KY	2018	NA	6014	5716	298	5
CN2122700000000	21	227	Warren County, KY	2018	NA	64620	62234	2386	3.7
CN2122900000000	21	229	Washington County, KY	2018	NA	6143	5918	225	3.7
CN2123100000000	21	231	Wayne County, KY	2018	NA	7586	7058	528	7
CN2123300000000	21	233	Webster County, KY	2018	NA	5782	5538	244	4.2
CN2123500000000	21	235	Whitley County, KY	2018	NA	13752	13059	693	5
CN2123700000000	21	237	Wolfe County, KY	2018	NA	1903	1757	146	7.7
CN2123900000000	21	239	Woodford County, KY	2018	NA	14767	14309	458	3.1
CN2200100000000	22	001	Acadia Parish, LA	2018	NA	23897	22614	1283	5.4
CN2200300000000	22	003	Allen Parish, LA	2018	NA	8761	8265	496	5.7
CN2200500000000	22	005	Ascension Parish, LA	2018	NA	64198	61565	2633	4.1
CN2200700000000	22	007	Assumption Parish, LA	2018	NA	8960	8365	595	6.6
CN2200900000000	22	009	Avoyelles Parish, LA	2018	NA	15303	14434	869	5.7
CN2201100000000	22	011	Beauregard Parish, LA	2018	NA	14574	13800	774	5.3
CN2201300000000	22	013	Bienville Parish, LA	2018	NA	5637	5309	328	5.8
CN2201500000000	22	015	Bossier Parish, LA	2018	NA	57953	55487	2466	4.3
CN2201700000000	22	017	Caddo Parish, LA	2018	NA	104208	98488	5720	5.5
CN2201900000000	22	019	Calcasieu Parish, LA	2018	NA	109755	105554	4201	3.8
CN2202100000000	22	021	Caldwell Parish, LA	2018	NA	3832	3612	220	5.7
CN2202300000000	22	023	Cameron Parish, LA	2018	NA	4073	3929	144	3.5
CN2202500000000	22	025	Catahoula Parish, LA	2018	NA	3357	3131	226	6.7
CN2202700000000	22	027	Claiborne Parish, LA	2018	NA	5806	5505	301	5.2
CN2202900000000	22	029	Concordia Parish, LA	2018	NA	6999	6513	486	6.9
CN2203100000000	22	031	De Soto Parish, LA	2018	NA	10891	10269	622	5.7
CN2203300000000	22	033	East Baton Rouge Parish, LA	2018	NA	231205	221219	9986	4.3
CN2203500000000	22	035	East Carroll Parish, LA	2018	NA	1952	1752	200	10.2
CN2203700000000	22	037	East Feliciana Parish, LA	2018	NA	8006	7635	371	4.6
CN2203900000000	22	039	Evangeline Parish, LA	2018	NA	12089	11397	692	5.7
CN2204100000000	22	041	Franklin Parish, LA	2018	NA	7268	6748	520	7.2
CN2204300000000	22	043	Grant Parish, LA	2018	NA	8205	7729	476	5.8
